PID,PID3/4,HP1,HP2,HP3,CryoSleep,DB,DC,DC4/5,Side,D1,D2,D3,NormAge,VIP,NormRoomService,NormFoodCourt,NormShoppingMall,NormSpa,NromVRDeck,Transported
1,0,0,1,0,1,0,0,0,0,1,0,0,1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,1,0,0,1,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,0,0,1,1.2,-1,-0.33,1.95,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,1,0,0,0.33,-1,-0.33,-0.23,1.04,0.25,9.65,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.47,-1,4.58,-0.28,0.19,-0.26,-0.27,0
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.33,-1,-0.33,-0.28,-0.29,7.55,0.69,0
1,0,1,0,0,1,0,0,0,1,0,1,0,1.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,0,1,0,1,0,1,0,0,1,1.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.13,-1,0.23,0.15,0.61,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.07,-1,0.12,0.1,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.47,-1,0.84,-0.17,0.39,-0.28,-0.27,1
1,0,0,0,1,1,0,0,0,1,1,0,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,0,0,1,-0.47,-1,2.44,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,2.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.4,-1,-0.33,-0.28,0.23,-0.01,-0.19,0
1,0,0,0,1,-1,0,0,0,1,1,0,0,-0.13,-1,-0.33,2.73,-0.29,0.61,1.59,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.13,-1,-0.22,-0.26,-0.29,-0.28,0.46,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,0,0,1,1,0,0,0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-1,-1,-0.14,-0.28,-0.29,0.4,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,1.27,-1,-0.33,-0.14,0.7,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,2.33,-1,-0.33,-0.27,-0.08,-0.28,0.85,0
1,0,0,0,1,1,0,0,0,1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,1.47,-1,-0.26,1.21,-0.29,-0.23,-0.27,1
1,0,1,0,0,-1,0,0,0,0,1,0,0,0.47,-1,-0.33,-0.28,-0.29,0.53,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,1.13,-1,-0.33,-0.22,-0.29,-0.27,0.03,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.33,-0.28,3.17,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.47,-1,-0.33,0.29,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,1,0,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.4,-1,-0.09,0.13,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,0,0,-1,1,0,0,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,0,0,-1,0,0,1,0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,1.93,-1,-0.33,0.52,-0.24,-0.13,-0.26,0
1,0,0,0,1,1,0,0,0,0,0,0,1,0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,0,-1,-0.33,0.09,-0.24,-0.28,1.05,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,-0.6,-1,-0.33,-0.28,-0.29,-0.28,0.48,0
1,0,0,0,1,1,0,1,0,1,0,0,1,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,1,0,0,1,-0.13,-1,-0.33,2.51,-0.29,0.77,-0.03,1
1,0,0,0,1,1,1,0,0,1,1,0,0,-0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,-1,1,0,0,1,1,0,0,1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,-1,1,0,0,1,0,0,1,-1.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,1,1,0,0,0.8,-1,-0.33,3.78,-0.15,0.71,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,1.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,-0.18,-0.28,1.92,-0.27,-0.27,1
1,0,0,0,1,1,0,0,0,-1,0,0,1,1.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,0,1,0,0,-0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.33,-1,-0.33,-0.28,-0.27,-0.28,0.97,0
1,0,0,0,0,1,0,0,0,1,1,0,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,1,1,0,0,0,-1,-0.33,-0.02,-0.29,1.4,4.42,0
1,0,0,0,1,-1,0,1,0,-1,0,0,1,-0.33,-1,-0.33,0.08,-0.29,-0.26,1.97,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.33,-1,0.28,-0.17,0.14,-0.28,-0.18,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,1.97,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,1.66,-0.28,-0.03,-0.28,-0.27,0
1,0,0,0,1,-1,0,0,0,0,1,0,0,2.6,-1,-0.33,-0.14,-0.29,3.79,-0.05,0
1,0,1,0,0,-1,0,0,0,-1,0,1,0,2.13,-1,-0.32,0.06,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,1,0,0,-1,0,0,0,-1,0,0,1,1.4,-1,0.22,-0.28,-0.29,0.01,-0.27,1
0,1,1,0,0,-1,0,0,0,-1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.13,-1,0.31,-0.28,-0.17,-0.28,0.94,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,1,1,0,0,-0.27,-1,-0.33,1.36,-0.29,-0.13,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,-0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,0,-1,0,0,0,1,1,0,0,2.07,1,1.36,-0.28,0.06,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,1,0,1,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,-1,0,0,1,1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,0,1,0,0,-0.6,-1,-0.31,-0.28,1.02,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,-1.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.27,-1,0.08,2.63,-0.29,-0.24,-0.09,1
0,1,0,0,1,-1,0,1,0,1,1,0,0,0.33,-1,0.41,-0.08,-0.29,-0.15,0.87,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.2,-1,-0.33,-0.28,0.13,-0.28,0.23,0
1,0,0,1,0,1,0,0,0,-1,0,0,1,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.07,-1,9.19,-0.28,0.06,1.06,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,1.07,-1,0.83,-0.28,-0.27,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,0,0,1,-1.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.6,-1,0.36,-0.06,0.77,-0.28,0.69,1
0,1,0,1,0,-1,0,0,0,1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,0,0,1,0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,1,0,-1.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,1,0,0.2,-1,-0.13,-0.28,-0.29,-0.03,0.55,0
1,0,0,1,0,1,0,0,0,1,1,0,0,0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,-1,0,0,1,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.07,-1,0.39,-0.28,2.1,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.4,-1,-0.1,1.52,0.05,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,0,1,0,0,0.53,-1,0.53,-0.28,2.82,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.33,-1,3,-0.28,4.67,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,0,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.87,-1,-0.33,0.47,-0.29,-0.17,0.25,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,1,0,0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,-0.13,-1,-0.09,-0.28,0.46,-0.28,-0.19,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.87,-1,0.26,-0.15,-0.24,-0.28,-0.17,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,0.33,-1,-0.33,-0.26,-0.29,-0.03,0.11,1
1,0,1,0,0,-1,0,0,0,1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,0.34,-0.25,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.13,-1,4.39,-0.21,7.12,-0.27,-0.27,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,2.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.27,-1,-0.33,-0.28,0.7,-0.12,-0.22,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.13,-1,-0.33,-0.22,-0.29,0.12,0.66,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,-0.28,-0.29,2.23,-0.27,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.53,-1,-0.33,-0.28,0.64,-0.28,-0.06,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.4,-1,-0.14,-0.28,1.02,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,1,0,0,1,2.33,-1,-0.33,0.39,-0.29,-0.12,7.17,0
1,0,0,0,1,-1,1,0,0,1,0,0,1,-0.67,-1,-0.31,-0.15,-0.29,4.38,0.36,0
1,0,0,0,1,1,1,0,0,1,0,0,1,-0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,-1,1,0,0,1,1,0,0,3.4,-1,9.08,-0.13,-0.28,2.06,1.7,0
0,1,0,0,1,1,1,0,0,1,1,0,0,1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,1,1,0,0,0.33,-1,-0.33,1.28,-0.28,0.78,0.69,0
1,0,0,0,1,1,1,0,0,1,1,0,0,0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.2,-1,0,-0.28,0.69,-0.28,-0.12,1
1,0,0,0,1,1,0,0,0,0,0,0,1,-0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,0,-1,0,0,0,-1,0,0,0,-0.33,-1,0.25,-0.28,-0.29,-0.28,0.06,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,0,-1,-0.2,0.2,-0.29,3.08,-0.15,0
1,0,1,0,0,1,0,0,0,1,0,1,0,0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.93,-1,-0.33,-0.28,1.18,-0.26,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.33,-1,-0.31,0.19,-0.29,-0.28,-0.16,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,1.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.67,-1,0.32,-0.25,0.3,-0.28,-0.27,0
1,0,0,0,1,-1,0,1,0,-1,0,1,0,-0.07,1,-0.22,3.3,-0.29,-0.28,0.62,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,1.33,-1,-0.33,-0.21,-0.29,1.09,-0.27,0
1,0,0,0,1,-1,1,0,0,-1,0,0,1,0.2,1,-0.33,6.6,0.63,7.13,4.9,0
1,0,0,0,1,-1,1,0,0,-1,0,0,1,2.2,-1,-0.33,0.1,-0.29,3.2,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,1,1,0,0,1.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.4,-1,-0.29,-0.02,-0.23,5.18,-0.27,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.13,1,1.43,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.13,-1,2.62,-0.28,-0.29,-0.27,-0.27,0
1,0,0,0,0,1,0,0,0,1,0,0,1,0.27,1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1,1,0.26,0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.73,-1,-0.04,-0.28,-0.29,0,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.33,-1,-0.33,-0.27,-0.29,-0.28,1.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.53,-1,-0.33,0.01,-0.29,-0.28,-0.07,0
0,1,1,0,0,1,0,0,0,-1,1,0,0,0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.47,-1,1.56,-0.21,-0.21,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.2,-1,-0.33,-0.28,1.57,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,-0.47,-1,-0.33,-0.19,-0.29,0.23,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.8,-1,0.82,-0.28,-0.12,-0.15,-0.27,0
1,0,0,0,1,-1,0,1,0,-1,1,0,0,2.13,-1,-0.33,4.25,9.63,1.12,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.67,-1,-0.33,-0.18,-0.29,0.04,-0.22,0
1,0,1,0,0,1,0,0,0,1,1,0,0,0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,1,1,0,0,-1,0,0,1,2.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,0,0,1,-0.4,-1,-0.33,0.45,-0.29,4.69,0.86,0
0,1,0,0,1,1,1,0,0,-1,1,0,0,2.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,-1.87,-1,-0.32,1.96,-0.29,-0.27,-0.22,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.6,-1,1.49,-0.28,-0.25,-0.25,-0.27,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,-1.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,1,0,1,0,0,0,-1,1,0,0,0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,-1,1,0,0,0.2,-1,0.36,-0.28,11.68,0.23,0.45,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.07,-1,-0.33,2.29,-0.29,0.37,2.58,1
1,0,0,0,1,-1,0,0,0,1,0,0,1,-0.53,-1,-0.33,6.04,-0.29,-0.28,-0.07,1
1,0,0,0,1,1,0,0,0,1,0,0,1,1.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.07,-1,-0.33,0.36,-0.29,-0.27,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.73,-1,2.14,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,-1,1,0,0,-1,0,0,1,-0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,1.27,-1,-0.33,0.28,-0.29,2.41,3.05,0
1,0,0,1,0,1,0,0,0,1,1,0,0,1.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,0,1,-1.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,1.87,-1,-0.26,-0.27,-0.29,0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.73,-1,0.3,-0.28,-0.26,0.14,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,1,0,0.8,-1,-0.32,-0.28,1.11,-0.26,-0.27,0
1,0,0,0,1,1,1,0,0,1,1,0,0,0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,0,0,1,0.4,-1,-0.33,3.24,-0.22,1.48,-0.22,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,0.27,-1,-0.33,-0.28,-0.29,0.37,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.47,-1,-0.32,0.37,-0.29,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.27,1,3.81,-0.01,-0.12,-0.28,-0.27,0
1,0,0,0,0,-1,0,0,0,-1,1,0,0,-0.13,1,2.78,-0.28,-0.07,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.2,-1,1.92,-0.28,-0.29,-0.26,0.45,0
1,0,0,0,0,-1,0,0,0,1,1,0,0,-0.13,-1,-0.33,-0.28,-0.29,-0.21,0.38,0
1,0,0,0,1,1,1,0,0,-1,0,0,1,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.4,-1,-0.32,-0.28,1.03,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,0.93,-0.28,-0.29,-0.25,-0.27,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-1.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,1,1,0,0,1,1,0,0,3.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,1,0,0,1,0,1,-0.33,2.4,-0.29,0.4,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,1,1,0,0,1,1,0,0,1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,1.8,-1,0.02,-0.17,0.02,-0.23,-0.21,0
1,0,1,0,0,-1,0,0,0,-1,0,1,0,-0.6,-1,-0.33,-0.28,0.95,-0.26,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,-1.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
0,1,1,0,0,-1,0,0,0,-1,1,0,0,-1.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,1,0,0,0,1,0,0,1,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.87,-1,3.26,-0.28,-0.29,-0.23,-0.27,0
1,0,1,0,0,1,0,0,0,1,0,1,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,0.2,-1,-0.33,0.26,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.4,-1,-0.33,-0.24,0.01,0.27,-0.25,1
0,1,1,0,0,-1,0,0,0,1,0,0,1,-1.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.4,-1,1.11,-0.28,0.14,-0.28,-0.24,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.93,-1,1.21,0.25,-0.16,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.33,-0.28,-0.29,0.79,0.12,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-1.87,-1,-0.33,0.13,-0.26,-0.15,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.53,-1,-0.33,-0.28,1.15,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,0,0,1,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,0,1,0,0,0,1,1,0,0,0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,-0.8,-1,-0.33,-0.25,-0.29,4.43,-0.12,0
1,0,0,0,1,-1,1,0,0,-1,0,0,1,0.13,-1,-0.33,4.7,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,0.6,-1,-0.33,-0.28,0.62,-0.27,0,0
1,0,1,0,0,1,0,0,0,1,0,0,1,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.53,-1,-0.33,-0.28,-0.23,-0.27,0.58,0
1,0,0,1,0,-1,0,0,0,-1,0,1,0,-0.07,-1,-0.33,-0.28,-0.05,-0.15,-0.27,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,1,0,1,0,0,0,-1,1,0,0,-1.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,1.19,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.26,-0.25,-0.28,-0.02,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.07,-1,-0.33,-0.21,-0.29,-0.28,0.33,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,0,-1,-0.33,-0.27,-0.29,-0.28,0.29,0
1,0,0,0,1,-1,1,0,0,1,0,0,1,-0.47,-1,-0.33,-0.26,-0.29,2.76,-0.22,0
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.73,-1,-0.05,0.84,-0.27,3.63,-0.05,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
